Time,Background,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10
241,2890.925,2925.199,2940.718,2924.679,2920.361,3010.514,2904.927,2925.984,3051.583,2952.86,2921.658
242,2891.931,2925.574,2936.923,2920.445,2918.322,3018.412,2906.375,2926.992,3051.276,2947.031,2920.021
243,2891.582,2924.944,2942.071,2923.022,2921.389,3011.203,2904.618,2926.355,3048.417,2955.232,2918.508
244,2888.343,2925.829,2941.039,2922.467,2919.961,3004.249,2907.5,2928.766,3042.506,2959.89,2921.675
245,2890.411,2927.898,2943.731,2925.745,2917.24,3004.491,2907.382,2922.024,3030.179,2955.057,2918.292
246,2888.294,2924.125,2936.186,2920.905,2912.952,3005.836,2902.831,2926.847,3021.968,2950.04,2915.608
247,2887.473,2927.194,2939.205,2919.504,2916.096,3006.056,2904.566,2922.669,3032.84,2962.193,2917.721
248,2893.623,2930.5,2935.673,2927.314,2917.909,3006.593,2900.478,2927.403,3035.731,2956.947,2918.058
249,2892.062,2928.662,2940.641,2918.307,2917.303,3006.932,2909.691,2930.847,3045.359,2964.982,2923.654
250,2892.794,2926.63,2933.635,2920.781,2914.548,2997.955,2906.772,2922.363,3046.686,2964.478,2922.142
251,2891.959,2927.403,2940.583,2920.752,2912.865,3001.407,2907.559,2925.831,3052.173,2963.324,2920.587
252,2892.493,2931.505,2934.205,2923.577,2911.63,3010.028,2910.323,2926.323,3052.91,2966.062,2921.587
253,2890.897,2930.38,2940.846,2923.518,2910.539,3017.706,2904.485,2924.145,3044.647,2965.316,2918.825
254,2886.294,2932.134,2940.596,2924.409,2912.231,3016.311,2904.802,2929.008,3052.019,2968.184,2918.821
255,2893.11,2926.88,2940.833,2919.124,2912.976,3013.622,2904.677,2927.476,3038.84,2969.426,2918.929
256,2893.877,2925.894,2938.141,2925.08,2911.798,3020.599,2902.919,2929.492,3047.679,2972.671,2922.25
257,2894.794,2925.565,2934.058,2919.934,2914.188,3014.87,2905.007,2927.169,3036.455,2966.316,2921.971
258,2890.219,2925.704,2939.711,2920.766,2912.606,3010.497,2906.228,2925.339,3028.635,2961.377,2918.521
259,2891.794,2926.731,2941.365,2922.08,2913.711,3007.475,2902.934,2931.444,3036.987,2961.737,2919.1
260,2887.212,2927.935,2939.75,2919.555,2911.586,2999.475,2905.412,2924.686,3034.814,2956.934,2918.175
261,2895.445,2929.255,2942.269,2924.934,2915.197,3002.661,2905.993,2927.153,3044.955,2958.395,2926.879
262,2895.199,2928.153,2938.41,2928.219,2914.553,2993.073,2904.052,2930.968,3043.782,2954.697,2926.108
263,2889.904,2923.981,2935.256,2920.547,2917.659,2996.486,2900.066,2923.903,3046.173,2948.623,2920.75
264,2894.082,2930.069,2939.686,2921.584,2921.841,2994.271,2907.5,2925.266,3050.801,2951.632,2921.196
265,2893.931,2923.662,2941.019,2923.562,2912.101,3001.904,2903.184,2926.645,3050.461,2952,2920.021
266,2891.493,2926.773,2939.09,2921.978,2912.62,2995.91,2903.294,2925.734,3045.551,2950.241,2917.7
267,2890.589,2922.958,2936.058,2923.686,2915.62,2995.378,2901.022,2926.589,3046.103,2947.562,2921.325
268,2887.671,2927.5,2939.365,2920.62,2919.346,2995.514,2901.073,2918.766,3045.942,2942.193,2925.267
269,2893.527,2926.597,2937.308,2921.372,2918.697,2993.763,2905.691,2922.589,3043.417,2942.96,2925.238
270,2894.767,2928.958,2940.782,2926.234,2922.279,3003.514,2909.022,2927.686,3048.327,2938.105,2924.183
271,2889.678,2926.236,2938.481,2921.701,2919.875,3006.542,2907.412,2925.266,3038.051,2935.522,2931.637
272,2894.582,2924.676,2941.75,2921.08,2914.947,3004.746,2904.868,2923.21,3038.308,2935.268,2928.229
273,2892.445,2928.847,2937.519,2924.803,2915.077,3005.791,2902.022,2926.153,3044.282,2934.395,2929.863
274,2892.89,2925.315,2936.237,2922.102,2922.086,3013.362,2904.89,2924.121,3045.5,2933.596,2929.008
275,2891.199,2924.699,2936.545,2924.248,2914.221,3007.819,2906.515,2924.5,3047.519,2934.018,2927.762
276,2891.651,2926.75,2939.385,2921.066,2913.476,3005.277,2902.993,2927.073,3053.923,2929.658,2924.333
277,2889.384,2926.616,2932.314,2919.701,2910.159,3007.107,2901.552,2924.613,3043.756,2933.926,2917.146
278,2894.089,2926.495,2938.853,2923.796,2914.914,3012.497,2905.559,2925.814,3050.199,2939.197,2925.533
279,2888.041,2928.296,2935.603,2917.978,2914.5,3014.836,2906.927,2925.04,3046.526,2940.5,2923.292
280,2890.671,2923.88,2934.571,2918.263,2915.159,3014.401,2900.941,2924.306,3041.314,2937.732,2919.212
281,2888.438,2925.398,2935.013,2928.08,2915.221,3004.452,2907.213,2922.331,3049.269,2947.676,2927.108
282,2889.452,2924.486,2933.289,2921.321,2917.63,3008.785,2905.147,2921.436,3044.34,2949.088,2927.592
283,2888.13,2930.718,2936.519,2925.394,2916.255,3003.418,2902.39,2925.395,3041.994,2952.93,2928.758
284,2892.11,2929.417,2933.519,2916.912,2919.481,3000.655,2905.868,2921.089,3041.231,2953.781,2932.279
285,2895.322,2927.153,2934.923,2922.569,2925.562,3000.582,2910.206,2922.839,3040.321,2950.706,2925.475
286,2895.945,2929,2940.071,2923.591,2928.053,2997.198,2906.566,2927,3047.244,2958.5,2926.346
287,2889.815,2926.292,2937.474,2923.964,2924.173,3004.525,2908.875,2925.113,3041.833,2958.338,2929.762
288,2888.808,2924.616,2935.16,2926.139,2925.769,2993.768,2904.677,2927.258,3042.936,2959.373,2921.825
289,2888.329,2928.787,2936.885,2923.314,2930.38,3004.819,2904.948,2927.581,3051.263,2964.281,2924.629
290,2894.459,2928.875,2937.718,2923.431,2925.461,2998.412,2904.64,2924.564,3049.436,2964.298,2925.492
291,2892.466,2930.222,2938.282,2923.146,2926.197,2998.068,2905.184,2926.113,3050.961,2958.294,2924.913
292,2893.445,2930.13,2941.673,2925.927,2929.865,2995.802,2911.809,2926.984,3047.776,2961.36,2925.804
293,2891.164,2923.708,2936.032,2923.839,2927.909,2992.153,2910.743,2926.831,3043.429,2960.684,2925.346
294,2890.5,2929.944,2933.865,2921.015,2924.211,2989.768,2904.448,2924.306,3034.346,2960.956,2924
295,2885.37,2925.648,2935.526,2917.328,2923.567,2984.576,2904.029,2924.774,3033.609,2963.54,2922.671
296,2892.692,2927.208,2934.833,2915.701,2922.303,2979.655,2905.279,2927.29,3023.218,2963.487,2922.571
297,2890.343,2927.444,2937.814,2920.182,2924.245,2967.604,2901.198,2921.129,3030.699,2958.978,2922.092
298,2894.363,2925.25,2941.603,2922.131,2923.664,2968.865,2907.588,2926.992,3025.058,2967.487,2928.004
299,2893.425,2927.102,2936.686,2920.431,2920.211,2984.644,2904.787,2926.266,3018.256,2960.952,2925.762
300,2891.959,2926.306,2939.461,2923.737,2924.086,2982.441,2908.507,2926.581,3036.494,2957.351,2925.933
301,2888.322,2925.421,2940.994,2922.971,2920.188,2981.028,2907.794,2926.032,3029.173,2960.426,2927.067
302,2888.212,2929.227,2937.276,2924.015,2920.601,2973.452,2907.463,2926.532,3021.654,2961.333,2924.887
303,2890.493,2923.75,2937.353,2928.029,2920.077,2971.706,2905.838,2926.831,3022.654,2964.737,2927.283
304,2893.829,2928.366,2938.564,2919.861,2918.615,2977.254,2905.198,2924.016,3020.481,2969.228,2926.288
305,2896.712,2930.356,2941.167,2928.701,2926.034,2984.187,2907.052,2927.726,3023.955,2967.728,2929.704
306,2889.596,2927.843,2938.506,2920.628,2923.933,2981.853,2907.316,2925.226,3012.628,2961.329,2926.642
307,2889.664,2929.088,2939.353,2924.92,2923.779,2982.378,2906.456,2925.25,3020.667,2963.329,2923.05
308,2891.041,2929.546,2936.526,2920.336,2919.986,2975.785,2908,2928.718,3006.699,2965.732,2921.783
309,2894.226,2923.579,2937.436,2923.453,2919.12,2978.011,2904.757,2928.564,3008.436,2965.996,2921.875
310,2893.349,2926.694,2940.904,2921.146,2926.211,2980.249,2904.787,2928.411,3013.872,2966.688,2922.342
311,2890.966,2927.306,2936.237,2920.54,2922.904,2975.797,2909.368,2931.202,3014.058,2964.004,2920.054
312,2893.699,2926.542,2940.821,2923.686,2918.784,2974.667,2908.625,2928.516,3002.609,2964.68,2921.071
313,2890.815,2927.588,2940.782,2917.38,2925.332,2981.525,2907.272,2927.597,2999.904,2963.298,2924.667
314,2892.445,2928.611,2933.968,2922.599,2921.678,2982.836,2907.221,2929.105,2999.487,2962.54,2922.242
315,2891.712,2928.801,2942.064,2922.175,2923.702,2984.571,2911.11,2927.573,3020.442,2966.662,2919.471
316,2893.473,2926.644,2938.897,2923.051,2921.164,2982.085,2904.765,2925.75,3013.442,2964.184,2920.35
317,2889.89,2925.875,2941.442,2923.226,2924.385,2989.927,2908.684,2925.097,3008.417,2967.18,2923.167
318,2892.021,2926.935,2938.077,2923.818,2928.678,2982.277,2905.684,2922.532,3014.115,2961.636,2921.579
319,2892.726,2925.532,2937.474,2926.847,2927.019,2974.096,2902.757,2925.145,3010.66,2960.96,2919.525
320,2894.37,2926.102,2943.987,2925.504,2927.846,2974.695,2903.471,2926.048,3027.051,2954.241,2925.375
321,2890.575,2927.241,2943.615,2927.073,2923.952,2977.876,2906.882,2922.097,3018.724,2964.031,2925.863
322,2891.212,2927.486,2940.558,2925.321,2926.894,2982.288,2909.552,2927.314,3011.596,2960.202,2921.887
323,2893.548,2928.569,2934.654,2923.285,2925.673,2983.554,2909.235,2920.992,3017.897,2963.482,2921.108
324,2887.294,2925.819,2934.045,2925.861,2925.346,2984.198,2905.625,2930.936,3013.955,2956.452,2922.812
325,2891.445,2929.097,2945.711,2922.912,2926.899,2985.678,2910.515,2934.21,3007.019,2961.066,2925.742
326,2895.986,2927.329,2937.25,2925.088,2920.981,2982.237,2911.823,2929.895,3023.115,2955.706,2928.179
327,2891.027,2929.315,2941.596,2925.19,2920.851,2987.525,2905.787,2928.855,3022.821,2959.083,2927.438
328,2893.007,2923.898,2939.776,2925.19,2920.495,2982.763,2904.853,2927.71,3012.365,2945.772,2926.117
329,2894.651,2923.278,2941.641,2925.832,2919.149,2980.446,2910.198,2922.766,3007.096,2950.123,2926.717
330,2897.192,2932.431,2941.583,2923.715,2921.389,2976.706,2906.346,2927.097,3018.481,2946.535,2923.679
331,2897.459,2927.13,2938.071,2925.255,2918.577,2968.288,2900.132,2923.54,3022.378,2951.355,2925.867
332,2894.808,2929.069,2941.128,2922.109,2916.312,2965.701,2907.794,2924.363,3029.59,2955.921,2926.217
333,2894.534,2927.704,2940.667,2924.905,2926.173,2968.655,2911.279,2926.581,3022.808,2960.009,2929.058
334,2898.137,2928.944,2939.833,2923.861,2924.534,2962.847,2908.323,2929.774,3025.032,2964.215,2929.804
335,2897.233,2933.014,2936.974,2924.993,2924.442,2968.271,2910.323,2927.081,3023.885,2967.382,2935.183
336,2896.486,2931.454,2939.833,2924.715,2931.072,2966.638,2909.346,2927.855,3032.327,2966.022,2931.192
337,2896.233,2927.662,2941.795,2921.467,2925.769,2968.169,2908.897,2930.218,3043.096,2965.912,2929.442
338,2894.274,2927.009,2941.75,2925.029,2928.356,2961.475,2910.64,2922.629,3038.731,2963.632,2930.029
339,2896.671,2927.028,2944.711,2923.956,2926.221,2965.124,2906.632,2930.694,3041.385,2960.342,2930.396
340,2893.966,2927.449,2938.353,2920.328,2921.096,2961.944,2909.36,2927.145,3034.449,2962.526,2932.817
341,2894.699,2928.657,2939.654,2928.022,2923.697,2963.525,2909.757,2929.274,3038.833,2964.237,2930.288
342,2894.493,2926.898,2946.064,2930.547,2925.692,2972.949,2909.493,2928.613,3043.039,2969.636,2934.575
343,2891.308,2925.713,2937.647,2924.139,2930.409,2970.661,2904.323,2924.452,3036.103,2962.176,2925.554
344,2896.87,2929.773,2938.615,2925.139,2922.611,2972.825,2905.588,2932.194,3034.308,2971.504,2931.996
345,2893.288,2929.19,2935.641,2925.504,2919.784,2969.865,2911.427,2927.113,3028.353,2969.566,2931.925
346,2892.315,2928.398,2942.276,2923.182,2920.904,2965.678,2905.677,2930.54,3034.436,2968.162,2930.038
347,2899.904,2925.954,2940.019,2926.54,2929.5,2971.051,2910.868,2935.323,3029.917,2973.215,2934.333
348,2890.349,2924.829,2936.071,2923.109,2922.481,2969.062,2907.434,2926.403,3034.667,2962.908,2928.2
349,2893.678,2927.12,2941.231,2925.985,2919.986,2966.446,2903.64,2929.048,3026.885,2968.987,2927.071
350,2891.486,2927.292,2940.039,2926.745,2924.149,2959.678,2904.029,2926.186,3037.647,2972.312,2931.567
351,2893.884,2930.644,2943.705,2926.489,2921.721,2963.661,2910.677,2930.387,3030.821,2974.386,2928.396
352,2895.863,2927.269,2939.385,2924.102,2920.375,2959.531,2912.316,2927.669,3026.833,2971.658,2929.696
353,2896.116,2931.759,2936.526,2921.234,2922.606,2957.299,2911.529,2924.774,3018.423,2969.574,2930.921
354,2897.397,2927.421,2942.929,2921.131,2920.63,2953.271,2910.382,2921.194,3010.737,2972.21,2927.754
355,2892.24,2927.269,2940.353,2923.241,2921.255,2952.78,2909.059,2924.936,3010.782,2973.688,2928.008
356,2892.356,2930.782,2941.692,2928.839,2925.139,2957.367,2912.103,2927.806,3016.218,2969.531,2932.392
357,2897.699,2931.157,2942.846,2928.54,2923.899,2957.068,2907.522,2929.661,3027.013,2974.074,2934.538
358,2897.096,2931.208,2939.827,2923.891,2925.202,2958.475,2911.625,2926.282,3032.532,2973.93,2930.867
359,2892.993,2933.935,2939.359,2921.847,2923.51,2957.266,2909.103,2927.056,3029.25,2968.114,2923.358
360,2895.185,2927.63,2937.449,2924.818,2921.409,2956.571,2905.228,2931.476,3026.744,2964.803,2926.292
361,2893.678,2930.759,2939.673,2922.737,2922.567,2958.282,2906.89,2927.323,3033.013,2966.219,2924.867
362,2901.952,2928.125,2943.673,2927.526,2921.952,2956.802,2909.412,2929.298,3039.885,2959.048,2925.167
363,2897.404,2926.949,2942.532,2927.38,2926.769,2957.559,2912.544,2933.024,3031.885,2970.496,2928.871
364,2897.925,2929.958,2944.096,2928.321,2926.938,2957.345,2911.61,2932.008,3028.314,2970.846,2928.233
365,2899.247,2929.787,2939.276,2929.599,2924.086,2958.045,2903.698,2928.258,3033.987,2971.583,2927.812
366,2891.493,2928.514,2938.833,2927.81,2928.457,2958.706,2904.265,2928.774,3025.372,2968.605,2925.533
367,2896.288,2932.394,2940.744,2926.365,2922.24,2959.695,2912.904,2933.742,3032.673,2968.737,2926.05
368,2894.308,2933.773,2943.91,2930.234,2927.76,2964.718,2910.441,2926.968,3029.487,2969.89,2928.975
369,2897.157,2926.06,2939.519,2926.263,2928.298,2964.898,2909.162,2933.177,3029.122,2966.009,2925.767
370,2893.527,2931.06,2937.705,2923.803,2927.317,2960.509,2906.669,2927.871,3018.891,2957.522,2923.621
371,2893.294,2926.889,2938.019,2925.584,2923.519,2958.469,2907.831,2924.895,3029.641,2951.504,2923.875
372,2897.911,2930.065,2944.821,2931.511,2933.178,2963.017,2910.375,2936.903,3027.468,2960.338,2929.817
373,2898.986,2931.028,2940.423,2929.358,2923.404,2963.491,2912.897,2934.508,3031.705,2955.452,2925.654
374,2893.247,2929.852,2938.154,2929.891,2930.452,2961.582,2912.382,2930.806,3030.128,2961.452,2924.596
375,2895.384,2929.861,2941.147,2928.504,2925.433,2974.187,2907.323,2928.927,3021.006,2952.176,2924.579
376,2895.575,2933.352,2940.551,2926.307,2926.039,2971.424,2912.507,2932.645,3021.744,2955.987,2924.5
377,2900.137,2933.833,2941.782,2927.642,2928.461,2980.192,2909.353,2931.927,3021.846,2962.171,2927.292
378,2897.164,2930.727,2942.365,2928.876,2929.438,2987.813,2908.912,2932.403,3035.539,2954.263,2927.012
379,2899.075,2934.556,2943.539,2926.927,2930.034,2986.384,2911.022,2929.081,3037.596,2951.754,2925.913
380,2892.548,2930.926,2935.846,2923.657,2929.486,2989.04,2906.471,2925.419,3029.628,2953.312,2925.429
381,2895.192,2928.792,2941.487,2925.942,2924.149,2985.949,2910.823,2931.242,3032.705,2958.693,2924.546
382,2892.657,2927.509,2940.917,2921.599,2925.308,2985.345,2907.662,2933.476,3029.494,2950.82,2922.746
383,2896.418,2930.338,2941.199,2928.942,2930.779,2987.96,2908.103,2928.29,3027.923,2949.798,2925.025
384,2895.829,2933.116,2941.859,2929.832,2925.625,2987.955,2911.618,2930.968,3035.429,2949.526,2923.212
385,2902.26,2928.833,2939.885,2927.27,2924.111,2986.791,2911.265,2931.718,3030.603,2958.057,2924.762
386,2899.144,2931.31,2938.481,2928.219,2923.793,2987.627,2914.302,2924.363,3019.769,2953.518,2929.125
387,2898.164,2932.213,2946.039,2929.445,2922.25,2990.695,2914.287,2930.314,3022.981,2951.312,2930.467
388,2892.411,2928.218,2940.936,2928.62,2923.957,2983.147,2908.846,2928.113,3034.404,2950.886,2922.708
389,2896.815,2931.449,2941.211,2926,2924.558,2984.751,2908.14,2933.161,3038.147,2950.706,2926.692
390,2894.979,2933.458,2937.795,2931.489,2922.269,2989.243,2912.809,2934.145,3037.256,2960.996,2923.746
391,2898.233,2927.88,2943.353,2925.358,2919.909,2982.249,2904.765,2927.484,3036.519,2963.64,2925.567
392,2898.253,2932.06,2940.571,2925,2923.88,2985.429,2911.706,2929.186,3022.051,2967.303,2927.425
393,2896.411,2925.898,2938.173,2918.869,2919.88,2980.09,2907.088,2930.71,3023.141,2968.43,2919.875
394,2898.774,2930.847,2938.974,2926.234,2922.144,2984.509,2907.228,2926.637,3036.135,2974.022,2923.962
395,2895.534,2927.356,2939.391,2928.584,2919.452,2992.531,2912.213,2931.218,3028.295,2965.654,2921.896
396,2896.603,2929.269,2940.474,2927.029,2920.26,2994.085,2910.706,2930.79,3033.769,2966.996,2924.496
397,2896.856,2930.574,2939.051,2923.664,2918.029,3009.757,2911.882,2928.564,3036.961,2970.64,2923.533
398,2894.034,2928.685,2938.577,2922.496,2926.928,3006.356,2908.375,2933.524,3034.641,2961.408,2927.225
399,2896.206,2929.264,2939.385,2926.058,2926.74,2995.192,2911.735,2933.379,3040.571,2969.737,2924.654
400,2895.843,2934.111,2943.705,2927.533,2926.236,3011.797,2908.118,2935.742,3036.327,2965.61,2924.646
401,2897.712,2933.954,2940.833,2926.788,2926.13,3007.525,2910.809,2929.718,3037.346,2968.46,2924.954
402,2896.349,2932.412,2940.641,2928.971,2922.664,3016.661,2912.346,2927.25,3039.327,2963.004,2926.404
403,2897.671,2930.819,2941.795,2933.029,2928.875,3006.237,2907.919,2930.186,3035.827,2964.426,2926.067
404,2894.87,2932.296,2943.282,2927.701,2926.846,3003.678,2912.096,2932.024,3029.814,2963.943,2926.721
405,2897.959,2932.301,2940.949,2923.956,2922.327,2995.164,2910.368,2929.371,3034.404,2955.943,2926.562
406,2894.973,2930.042,2940.769,2926.153,2922.716,2994.328,2910.103,2929.976,3025.987,2958.592,2930.346
407,2899.411,2931.093,2940.59,2926.365,2924.971,2995.802,2914.265,2933.371,3030.705,2965.39,2927.492
408,2896.157,2933.12,2936.827,2926.328,2923.961,2995.763,2914.243,2933.234,3021.679,2962.074,2929.488
409,2901.281,2931.495,2943.5,2929.577,2920.495,2987.418,2912.478,2928.242,3013.853,2966.29,2928.95
410,2896.021,2926.657,2942.59,2926.445,2931.077,3007,2914.382,2934.419,3004.782,2967.39,2929.45
411,2893.836,2934.051,2940.346,2931.956,2923.938,3012.017,2909.169,2931.064,3014.526,2965.21,2928.496
412,2894.253,2931.31,2946.006,2929.577,2928.058,3025.073,2911.573,2930.96,3009.564,2968.268,2928.729
413,2895.986,2931.477,2938.596,2924.628,2924.539,3024.808,2908.434,2928.661,3005.974,2965.724,2925.933
414,2896.315,2930.403,2943.686,2929.642,2926.755,3013.13,2913.052,2933.218,3013.109,2965.917,2932.992
415,2898.137,2932.972,2939.846,2930.876,2920.817,3011.13,2912.375,2932.871,3017.135,2967.417,2926.183
416,2894.397,2926.509,2938.192,2923.781,2924.274,3004.734,2908.978,2931.129,3019.41,2966.013,2928.133
417,2895.541,2929.287,2943.545,2924.993,2924.25,3008.582,2906.235,2924.726,3008.417,2969.386,2927.225
418,2895.829,2933.407,2941.135,2923.489,2924.548,3007.113,2911.647,2929.573,3012.551,2969.943,2932.933
419,2894.349,2928.866,2939.468,2928.124,2925.692,2999.435,2910.25,2933.573,3015.718,2966.167,2928.292
420,2899.294,2933.407,2939.603,2928.949,2926.524,3016.401,2909.015,2935.056,3016.994,2969.329,2929.921
421,2894.199,2929.653,2939.968,2924,2931.293,3011.034,2913.309,2932.532,3011.449,2965.548,2930.4
422,2898.274,2932.065,2941.763,2925.036,2928.327,3008.96,2908.978,2929.314,3017.667,2967.364,2929.954
423,2893.534,2930.319,2941.801,2925.073,2925.332,3007.011,2910.478,2932.847,3011.929,2963.877,2932.908
424,2897.062,2932.708,2942.077,2923.584,2928.673,3001.158,2913.802,2934.936,3008.404,2967.632,2929.567
425,2897.726,2928.551,2943.404,2929.212,2930.168,2993.13,2910.963,2931.71,3010.91,2961.842,2927.571
426,2896.829,2931.736,2946.103,2928.511,2927.721,2995.243,2908.794,2930.177,3007.929,2970.044,2931.904
427,2896.808,2930.685,2943.968,2926.942,2927.832,2995.514,2911.059,2930.669,3005.449,2968.412,2932.229
428,2895.185,2933.426,2946.429,2926.394,2928.812,2997.881,2908.757,2930.823,3000.987,2966.25,2927.708
429,2898.644,2930.694,2944.455,2925.949,2926.226,3007.695,2907.735,2935.492,3005.622,2961.324,2930.3
430,2898.589,2932.366,2938.019,2930.015,2930.562,3010.345,2906.073,2930.637,3017.244,2967.991,2926.075
431,2890.39,2932.769,2941.711,2925.365,2929.207,3017.412,2910.427,2926.742,3015.128,2965.136,2925.625
432,2895.384,2931.653,2941.551,2922.474,2925.731,3014.345,2909.338,2929.29,3009.654,2965.351,2926.904
433,2891.753,2928.486,2940.603,2923.993,2926.346,3015.345,2909,2935.645,3013.737,2968.605,2929.225
434,2898.945,2932.032,2944.122,2924.796,2928.341,3015.068,2913.544,2933.952,3004.244,2966.702,2929.646
435,2897.13,2932.208,2943.327,2920.489,2928.539,3007.813,2909,2928.105,2999.494,2960.496,2932.229
436,2898.192,2932.454,2944.628,2929.518,2927.24,3006.757,2906.765,2934.274,3013.045,2965.346,2928.288
437,2897.541,2933.162,2943.019,2925.153,2929.659,3001.277,2912.382,2935.96,3012.468,2960.715,2927.675
438,2897.185,2929.495,2937.827,2926.234,2922.961,2994.831,2906.927,2931.113,3015.026,2960.197,2925.704
439,2900.671,2931.181,2939.455,2925.474,2927.024,2988.627,2909.713,2931.96,3011.923,2965.746,2927.758
440,2897.377,2931.718,2938.289,2931.022,2926.654,2993.525,2908.073,2936.694,3006.923,2967.79,2931.762
441,2900.562,2932.583,2943.545,2929.752,2926.192,2992.949,2915.14,2930.048,3006.179,2966.947,2932.146
442,2899.178,2933.338,2941.814,2932.022,2923.062,2980.384,2909.478,2935.887,3009.929,2969.803,2937.1
443,2894.993,2930.097,2943.878,2929.489,2924.899,2974.209,2913.713,2936.686,3020.179,2962.991,2931.896
